id,state_name,district_name,block_name,samiti_name,mobile_number,President,Vice President,Secretary,Joint Secretary,Treasurer,Members
450,Maharashtra,Jalna,Bhokardan,,,,,,,,
451,Maharashtra,Jalna,Ghansawangi,,,,,,,,
452,Maharashtra,Jalna,Jafrabad,,,,,,,,
453,Maharashtra,Jalna,Jalna,,,,,,,,
454,Maharashtra,Jalna,Mantha,,,,,,,,
455,Maharashtra,Jalna,Partur,,,,,,,,
456,Maharashtra,Kolhapur,Ajara,,,,,,,,
457,Maharashtra,Kolhapur,Bhudargad,,,,,,,,
458,Maharashtra,Kolhapur,Chandgad,,,,,,,,
459,Maharashtra,Kolhapur,Gadhinglaj,,,,,,,,
460,Maharashtra,Kolhapur,Gagan Bavada,,,,,,,,
461,Maharashtra,Kolhapur,Hatkanangale,,,,,,,,
462,Maharashtra,Kolhapur,Kagal,,,,,,,,
463,Maharashtra,Kolhapur,Karveer,,,,,,,,
464,Maharashtra,Kolhapur,Panhala,,,,,,,,
465,Maharashtra,Kolhapur,Radhanagari,,,,,,,,
466,Maharashtra,Kolhapur,Shahuwadi,,,,,,,,
467,Maharashtra,Kolhapur,Shirol,,,,,,,,
468,Maharashtra,Latur,Ahemadpur,,,,,,,,
469,Maharashtra,Latur,Ausa,,,,,,,,
470,Maharashtra,Latur,Chakur,,,,,,,,
471,Maharashtra,Latur,Deoni,,,,,,,,
472,Maharashtra,Latur,Jalkot,,,,,,,,
473,Maharashtra,Latur,Latur,,,,,,,,
474,Maharashtra,Latur,Nilanga,,,,,,,,
475,Maharashtra,Latur,Renapur,,,,,,,,
476,Maharashtra,Latur,Shirur Anantpal,,,,,,,,
477,Maharashtra,Latur,Udgir,,,,,,,,
478,Maharashtra,Nagpur,Bhivapur,,,,,,,,
479,Maharashtra,Nagpur,Hingna,,,,,,,,
480,Maharashtra,Nagpur,Kalmeshwar,,,,,,,,
481,Maharashtra,Nagpur,Kamptee,,,,,,,,
482,Maharashtra,Nagpur,Katol,,,,,,,,
483,Maharashtra,Nagpur,Kuhi,,,,,,,,
484,Maharashtra,Nagpur,Mouda,,,,,,,,
485,Maharashtra,Nagpur,Nagpur,,,,,,,,
486,Maharashtra,Nagpur,Narkhed,,,,,,,,
487,Maharashtra,Nagpur,Parseoni,,,,,,,,
488,Maharashtra,Nagpur,Ramtek,,,,,,,,
489,Maharashtra,Nagpur,Saoner,,,,,,,,
490,Maharashtra,Nagpur,Umred,,,,,,,,
491,Maharashtra,Nanded,Ardhapur,,,,,,,,
492,Maharashtra,Nanded,Bhokar,,,,,,,,
493,Maharashtra,Nanded,Biloli,,,,,,,,
494,Maharashtra,Nanded,Deglur,,,,,,,,
495,Maharashtra,Nanded,Dharmabad,,,,,,,,
496,Maharashtra,Nanded,Hadgaon,,,,,,,,
497,Maharashtra,Nanded,Himayatnagar,,,,,,,,
498,Maharashtra,Nanded,Kandhar,,,,,,,,
499,Maharashtra,Nanded,Kinwat,,,,,,,,
500,Maharashtra,Nanded,Loha,,,,,,,,
501,Maharashtra,Nanded,Mahur,,,,,,,,
502,Maharashtra,Nanded,Modkhed,,,,,,,,
503,Maharashtra,Nanded,Mokhed,,,,,,,,
504,Maharashtra,Nanded,Naigaon (kh),,,,,,,,
505,Maharashtra,Nanded,Nanded,,,,,,,,
506,Maharashtra,Nanded,Umri,,,,,,,,
507,Maharashtra,Nandurbar,Akarani,,,,,,,,
508,Maharashtra,Nandurbar,Akkalkuwa,,,,,,,,
509,Maharashtra,Nandurbar,Nandurbar,,,,,,,,
510,Maharashtra,Nandurbar,Navapur,,,,,,,,
511,Maharashtra,Nandurbar,Shahada,,,,,,,,
512,Maharashtra,Nandurbar,Taloda,,,,,,,,
513,Maharashtra,Nashik,Baglan,,,,,,,,
514,Maharashtra,Nashik,Chandwad,,,,,,,,
515,Maharashtra,Nashik,Deola,,,,,,,,
516,Maharashtra,Nashik,Dindori,,,,,,,,
517,Maharashtra,Nashik,Igatpuri,,,,,,,,
518,Maharashtra,Nashik,Kalwan,,,,,,,,
519,Maharashtra,Nashik,Malegaon,,,,,,,,
520,Maharashtra,Nashik,Nandgaon,,,,,,,,
521,Maharashtra,Nashik,Nashik,,,,,,,,
522,Maharashtra,Nashik,Niphad,,,,,,,,
523,Maharashtra,Nashik,Peth,,,,,,,,
524,Maharashtra,Nashik,Sinnar,,,,,,,,
525,Maharashtra,Nashik,Surgana,,,,,,,,
526,Maharashtra,Nashik,Trimbak,,,,,,,,
527,Maharashtra,Nashik,Yeola,,,,,,,,
528,Maharashtra,Osmanabad,Bhoom,,,,,,,,
529,Maharashtra,Osmanabad,Kalamb,,,,,,,,
530,Maharashtra,Osmanabad,Lohara,,,,,,,,
531,Maharashtra,Osmanabad,Omerga,,,,,,,,
532,Maharashtra,Osmanabad,Osmanabad,,,,,,,,
533,Maharashtra,Osmanabad,Paranda,,,,,,,,
534,Maharashtra,Osmanabad,Tuljapur,,,,,,,,
535,Maharashtra,Osmanabad,Washi,,,,,,,,
536,Maharashtra,Palghar,Dahanu,,,,,,,,
537,Maharashtra,Palghar,Jawhar,,,,,,,,
538,Maharashtra,Palghar,Mokhada,,,,,,,,
539,Maharashtra,Palghar,Palghar,,,,,,,,
540,Maharashtra,Palghar,Talasari,,,,,,,,
541,Maharashtra,Palghar,Vasai,,,,,,,,
542,Maharashtra,Palghar,Vikramgad,,,,,,,,
543,Maharashtra,Palghar,Wada,,,,,,,,
544,Maharashtra,Parbhani,Gangakhed,,,,,,,,
545,Maharashtra,Parbhani,Jintur,,,,,,,,
546,Maharashtra,Parbhani,Manwat,,,,,,,,
547,Maharashtra,Parbhani,Palam,,,,,,,,
548,Maharashtra,Parbhani,Parbhani,,,,,,,,
549,Maharashtra,Parbhani,Pathri,,,,,,,,
550,Maharashtra,Parbhani,Purna,,,,,,,,
551,Maharashtra,Parbhani,Sailu,,,,,,,,
552,Maharashtra,Parbhani,Sonpeth,,,,,,,,
553,Maharashtra,Pune,Ambegaon,,,,,,,,
554,Maharashtra,Pune,Baramati,,,,,,,,
555,Maharashtra,Pune,Bhor,,,,,,,,
556,Maharashtra,Pune,Daund,,,,,,,,
557,Maharashtra,Pune,Haveli,,,,,,,,
558,Maharashtra,Pune,Indapur,,,,,,,,
559,Maharashtra,Pune,Junnar,,,,,,,,
560,Maharashtra,Pune,Khed,,,,,,,,
561,Maharashtra,Pune,Maval,,,,,,,,
562,Maharashtra,Pune,Mulshi,,,,,,,,
563,Maharashtra,Pune,Pune City,,,,,,,,
564,Maharashtra,Pune,Purandar,,,,,,,,
565,Maharashtra,Pune,Shirur,,,,,,,,
566,Maharashtra,Pune,Velhe,,,,,,,,
567,Maharashtra,Raigad,Alibag,,,,,,,,
568,Maharashtra,Raigad,Karjat,,,,,,,,
569,Maharashtra,Raigad,Khalapur,,,,,,,,
570,Maharashtra,Raigad,Mahad,,,,,,,,
571,Maharashtra,Raigad,Mangaon,,,,,,,,
572,Maharashtra,Raigad,Mhasala,,,,,,,,
573,Maharashtra,Raigad,Murud,,,,,,,,
574,Maharashtra,Raigad,Panvel,,,,,,,,
575,Maharashtra,Raigad,Pen,,,,,,,,
576,Maharashtra,Raigad,Poladpur,,,,,,,,
577,Maharashtra,Raigad,Roha,,,,,,,,
578,Maharashtra,Raigad,Shrivardhan,,,,,,,,
579,Maharashtra,Raigad,Sudhagad,,,,,,,,
580,Maharashtra,Raigad,Tala,,,,,,,,
581,Maharashtra,Raigad,Uran,,,,,,,,
582,Maharashtra,Ratnagiri,Chipalun,,,,,,,,
583,Maharashtra,Ratnagiri,Dapoli,,,,,,,,
584,Maharashtra,Ratnagiri,Guhagar,,,,,,,,
585,Maharashtra,Ratnagiri,Khed,,,,,,,,
586,Maharashtra,Ratnagiri,Lanja,,,,,,,,
587,Maharashtra,Ratnagiri,Mandangad,,,,,,,,
588,Maharashtra,Ratnagiri,Rajapur,,,,,,,,
589,Maharashtra,Ratnagiri,Ratnagiri,,,,,,,,
590,Maharashtra,Ratnagiri,Sangmeshwar,,,,,,,,
591,Maharashtra,Sangli,Atpadi,,,,,,,,
592,Maharashtra,Sangli,Jath,,,,,,,,
593,Maharashtra,Sangli,Kadegaon,,,,,,,,
594,Maharashtra,Sangli,Kavathemahankal,,,,,,,,
595,Maharashtra,Sangli,Khanapur-vita,,,,,,,,
596,Maharashtra,Sangli,Miraj,,,,,,,,
597,Maharashtra,Sangli,Palus,,,,,,,,
598,Maharashtra,Sangli,Shirala,,,,,,,,
599,Maharashtra,Sangli,Tasgaon,,,,,,,,
600,Maharashtra,Sangli,Valva-islampur,,,,,,,,
601,Maharashtra,Satara,Jawali,,,,,,,,
602,Maharashtra,Satara,Karad,,,,,,,,
603,Maharashtra,Satara,Khandala,,,,,,,,
604,Maharashtra,Satara,Khatav,,,,,,,,
605,Maharashtra,Satara,Koregaon,,,,,,,,
606,Maharashtra,Satara,Mahabaleshwar,,,,,,,,
607,Maharashtra,Satara,Man,,,,,,,,
608,Maharashtra,Satara,Patan,,,,,,,,
609,Maharashtra,Satara,Phaltan,,,,,,,,
610,Maharashtra,Satara,Satara,,,,,,,,
611,Maharashtra,Satara,Wai,,,,,,,,
612,Maharashtra,Sindhudurg,Deogad,,,,,,,,
613,Maharashtra,Sindhudurg,Dodamarg,,,,,,,,
614,Maharashtra,Sindhudurg,Kankavali,,,,,,,,
615,Maharashtra,Sindhudurg,Kudal,,,,,,,,
616,Maharashtra,Sindhudurg,Malvan,,,,,,,,
617,Maharashtra,Sindhudurg,Sawantwadi,,,,,,,,
618,Maharashtra,Sindhudurg,Vaibhavawadi,,,,,,,,
619,Maharashtra,Sindhudurg,Vengurla,,,,,,,,
620,Maharashtra,Solapur,Akkalkot,,,,,,,,
621,Maharashtra,Solapur,Barshi,,,,,,,,
622,Maharashtra,Solapur,Karmala,,,,,,,,
623,Maharashtra,Solapur,Madha,,,,,,,,
624,Maharashtra,Solapur,Malshiras,,,,,,,,
625,Maharashtra,Solapur,Mangalvedhe,,,,,,,,
626,Maharashtra,Solapur,Mohol,,,,,,,,
627,Maharashtra,Solapur,Pandharpur,,,,,,,,
628,Maharashtra,Solapur,Sangola,,,,,,,,
629,Maharashtra,Solapur,Solapur North,,,,,,,,
630,Maharashtra,Solapur,South Solapur,,,,,,,,
631,Maharashtra,Thane,Ambernath,,,,,,,,
632,Maharashtra,Thane,Bhiwandi,,,,,,,,
633,Maharashtra,Thane,Kalyan,,,,,,,,
634,Maharashtra,Thane,Murbad,,,,,,,,
635,Maharashtra,Thane,Shahapur,,,,,,,,
636,Maharashtra,Wardha,Arvi,,,,,,,,
637,Maharashtra,Wardha,Ashti,,,,,,,,
638,Maharashtra,Wardha,Deoli,,,,,,,,
639,Maharashtra,Wardha,Hinganghat,,,,,,,,
640,Maharashtra,Wardha,Karanja,,,,,,,,
641,Maharashtra,Wardha,Samudrapur,,,,,,,,
642,Maharashtra,Wardha,Seloo,,,,,,,,
643,Maharashtra,Wardha,Wardha,,,,,,,,
644,Maharashtra,Washim,Karanja,,,,,,,,
645,Maharashtra,Washim,Malegaon,,,,,,,,
646,Maharashtra,Washim,Mangrulpir,,,,,,,,
647,Maharashtra,Washim,Manora,,,,,,,,
648,Maharashtra,Washim,Risod,,,,,,,,
649,Maharashtra,Washim,Washim,,,,,,,,
650,Maharashtra,Yavatmal,Arni,,,,,,,,
651,Maharashtra,Yavatmal,Babhulgaon,,,,,,,,
652,Maharashtra,Yavatmal,Darwha,,,,,,,,
653,Maharashtra,Yavatmal,Digras,,,,,,,,
654,Maharashtra,Yavatmal,Ghatanji,,,,,,,,
655,Maharashtra,Yavatmal,Kalamb,,,,,,,,
656,Maharashtra,Yavatmal,Kelapur,,,,,,,,
657,Maharashtra,Yavatmal,Mahagaon,,,,,,,,
658,Maharashtra,Yavatmal,Maregaon,,,,,,,,
659,Maharashtra,Yavatmal,Ner,,,,,,,,
660,Maharashtra,Yavatmal,Pusad,,,,,,,,
661,Maharashtra,Yavatmal,Ralegaon,,,,,,,,
662,Maharashtra,Yavatmal,Umarkhed,,,,,,,,
663,Maharashtra,Yavatmal,Wani,,,,,,,,
664,Maharashtra,Yavatmal,Yavatmal,,,,,,,,
665,Maharashtra,Yavatmal,Zari Jamni,,,,,,,,
666,Andaman and Nicobar Islands,Nicobars,Campbell Bay,,,,,,,,
667,Andaman and Nicobar Islands,Nicobars,Car Nicobar,,,,,,,,
668,Andaman and Nicobar Islands,Nicobars,Nancowrie,,,,,,,,
669,Andaman and Nicobar Islands,North and Middle Andaman,Diglipur,,,,,,,,
670,Andaman and Nicobar Islands,North and Middle Andaman,Mayabunder,,,,,,,,
671,Andaman and Nicobar Islands,North and Middle Andaman,Rangat,,,,,,,,
672,Andaman and Nicobar Islands,South Andamans,Ferrargunj,,,,,,,,
673,Andaman and Nicobar Islands,South Andamans,Little Andaman,,,,,,,,
674,Andaman and Nicobar Islands,South Andamans,Prothrapur,,,,,,,,
675,Andhra Pradesh,Alluri Sitharama Raju,Addateegala,,,,,,,,
676,Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,,,,,,,,
677,Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,,,,,,,,
678,Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,,,,,,,,
679,Andhra Pradesh,Alluri Sitharama Raju,Chintoor,,,,,,,,
680,Andhra Pradesh,Alluri Sitharama Raju,Devipatnam,,,,,,,,
681,Andhra Pradesh,Alluri Sitharama Raju,Dumbriguda,,,,,,,,
682,Andhra Pradesh,Alluri Sitharama Raju,G.madugula,,,,,,,,
683,Andhra Pradesh,Alluri Sitharama Raju,Gangavaram,,,,,,,,
684,Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,,,,,,,,
685,Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,,,,,,,,
686,Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,,,,,,,,
687,Andhra Pradesh,Alluri Sitharama Raju,Kunavaram,,,,,,,,
688,Andhra Pradesh,Alluri Sitharama Raju,Maredumilli,,,,,,,,
689,Andhra Pradesh,Alluri Sitharama Raju,Munchingi Puttu,,,,,,,,
690,Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,,,,,,,,
691,Andhra Pradesh,Alluri Sitharama Raju,Paderu,,,,,,,,
692,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,,,,,,,,
693,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,,,,,,,,
694,Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,,,,,,,,
695,Andhra Pradesh,Alluri Sitharama Raju,Vararamachandrapuram,,,,,,,,
696,Andhra Pradesh,Alluri Sitharama Raju,Y. Ramavaram,,,,,,,,
697,Andhra Pradesh,Anakapalli,Achutapuram,,,,,,,,
698,Andhra Pradesh,Anakapalli,Anakapalle,,,,,,,,
699,Andhra Pradesh,Anakapalli,Butchayyapeta,,,,,,,,
700,Andhra Pradesh,Anakapalli,Cheedikada,,,,,,,,
701,Andhra Pradesh,Anakapalli,Chodavaram,,,,,,,,
702,Andhra Pradesh,Anakapalli,Devarapalle,,,,,,,,
703,Andhra Pradesh,Anakapalli,Golugonda,,,,,,,,
704,Andhra Pradesh,Anakapalli,K.kotapadu,,,,,,,,
705,Andhra Pradesh,Anakapalli,Kasimkota,,,,,,,,
706,Andhra Pradesh,Anakapalli,Kotauratla,,,,,,,,
707,Andhra Pradesh,Anakapalli,Madugula,,,,,,,,
708,Andhra Pradesh,Anakapalli,Makavarapalem,,,,,,,,
709,Andhra Pradesh,Anakapalli,Munagapaka,,,,,,,,
710,Andhra Pradesh,Anakapalli,Nakkapalle,,,,,,,,
711,Andhra Pradesh,Anakapalli,Narsipatnam,,,,,,,,
712,Andhra Pradesh,Anakapalli,Nathavaram,,,,,,,,
713,Andhra Pradesh,Anakapalli,Paravada,,,,,,,,
714,Andhra Pradesh,Anakapalli,Payakaraopeta,,,,,,,,
715,Andhra Pradesh,Anakapalli,Rambilli,,,,,,,,
716,Andhra Pradesh,Anakapalli,Ravikamatham,,,,,,,,
717,Andhra Pradesh,Anakapalli,Rolugunta,,,,,,,,
718,Andhra Pradesh,Anakapalli,S.rayavaram,,,,,,,,
719,Andhra Pradesh,Anakapalli,Sabbavaram,,,,,,,,
720,Andhra Pradesh,Anakapalli,Yelamanchili,,,,,,,,
721,Andhra Pradesh,Anantapur,Anantapur,,,,,,,,
722,Andhra Pradesh,Anantapur,Atmakur,,,,,,,,
723,Andhra Pradesh,Anantapur,Beluguppa,,,,,,,,
724,Andhra Pradesh,Anantapur,Bommanahal,,,,,,,,
725,Andhra Pradesh,Anantapur,Brahmasamudram,,,,,,,,
726,Andhra Pradesh,Anantapur,Bukkarayasamudram,,,,,,,,
727,Andhra Pradesh,Anantapur,D.hirehal,,,,,,,,
728,Andhra Pradesh,Anantapur,Garladinne,,,,,,,,
729,Andhra Pradesh,Anantapur,Gooty,,,,,,,,
730,Andhra Pradesh,Anantapur,Gummagatta,,,,,,,,
731,Andhra Pradesh,Anantapur,Guntakal,,,,,,,,
732,Andhra Pradesh,Anantapur,Kalyandrug,,,,,,,,
733,Andhra Pradesh,Anantapur,Kambadur,,,,,,,,
734,Andhra Pradesh,Anantapur,Kanekal,,,,,,,,
735,Andhra Pradesh,Anantapur,Kudair,,,,,,,,
736,Andhra Pradesh,Anantapur,Kundurpi,,,,,,,,
737,Andhra Pradesh,Anantapur,Narpala,,,,,,,,
738,Andhra Pradesh,Anantapur,Pamidi,,,,,,,,
739,Andhra Pradesh,Anantapur,Peddapappur,,,,,,,,
740,Andhra Pradesh,Anantapur,Peddavadugur,,,,,,,,
741,Andhra Pradesh,Anantapur,Putlur,,,,,,,,
742,Andhra Pradesh,Anantapur,Raptadu,,,,,,,,
743,Andhra Pradesh,Anantapur,Rayadurg,,,,,,,,
744,Andhra Pradesh,Anantapur,Settur,,,,,,,,
745,Andhra Pradesh,Anantapur,Singanamala,,,,,,,,
746,Andhra Pradesh,Anantapur,Tadipatri,,,,,,,,
747,Andhra Pradesh,Anantapur,Uravakonda,,,,,,,,
748,Andhra Pradesh,Anantapur,Vajrakarur,,,,,,,,
749,Andhra Pradesh,Anantapur,Vidapanakal,,,,,,,,
750,Andhra Pradesh,Anantapur,Yadiki,,,,,,,,
751,Andhra Pradesh,Anantapur,Yellanur,,,,,,,,
752,Andhra Pradesh,Annamayya,B.kothakota,,,,,,,,
753,Andhra Pradesh,Annamayya,Chinnamandem,,,,,,,,
754,Andhra Pradesh,Annamayya,Chitvel,,,,,,,,
755,Andhra Pradesh,Annamayya,Galiveedu,,,,,,,,
756,Andhra Pradesh,Annamayya,Gurramkonda,,,,,,,,
757,Andhra Pradesh,Annamayya,Kalakada,,,,,,,,
758,Andhra Pradesh,Annamayya,Kalikiri,,,,,,,,
759,Andhra Pradesh,Annamayya,Kambhamvaripalle,,,,,,,,
760,Andhra Pradesh,Annamayya,Kodur,,,,,,,,
761,Andhra Pradesh,Annamayya,Kurabalakota,,,,,,,,
762,Andhra Pradesh,Annamayya,Lakkireddipalle,,,,,,,,
763,Andhra Pradesh,Annamayya,Madanapalle,,,,,,,,
764,Andhra Pradesh,Annamayya,Mulakalacheruvu,,,,,,,,
765,Andhra Pradesh,Annamayya,Nandalur,,,,,,,,
766,Andhra Pradesh,Annamayya,Nimmanapalle,,,,,,,,
767,Andhra Pradesh,Annamayya,Obulavaripalle,,,,,,,,
768,Andhra Pradesh,Annamayya,Peddamandyam,,,,,,,,
769,Andhra Pradesh,Annamayya,Peddathippasamudram,,,,,,,,
770,Andhra Pradesh,Annamayya,Penagalur,,,,,,,,
771,Andhra Pradesh,Annamayya,Piler,,,,,,,,
772,Andhra Pradesh,Annamayya,Pullampeta,,,,,,,,
773,Andhra Pradesh,Annamayya,Rajampet,,,,,,,,
774,Andhra Pradesh,Annamayya,Ramapuram,,,,,,,,
775,Andhra Pradesh,Annamayya,Ramasamudram,,,,,,,,
776,Andhra Pradesh,Annamayya,Rayachoty,,,,,,,,
777,Andhra Pradesh,Annamayya,Sambepalle,,,,,,,,
778,Andhra Pradesh,Annamayya,T.sundupalle,,,,,,,,
779,Andhra Pradesh,Annamayya,Thamballapalle,,,,,,,,
780,Andhra Pradesh,Annamayya,Valmikipuram,,,,,,,,
781,Andhra Pradesh,Annamayya,Veeraballi,,,,,,,,
782,Andhra Pradesh,Bapatla,Addanki,,,,,,,,
783,Andhra Pradesh,Bapatla,Amruthalur,,,,,,,,
784,Andhra Pradesh,Bapatla,Ballikurava,,,,,,,,
785,Andhra Pradesh,Bapatla,Bapatla,,,,,,,,
786,Andhra Pradesh,Bapatla,Bhattiprolu,,,,,,,,
787,Andhra Pradesh,Bapatla,Cherukupalle,,,,,,,,
788,Andhra Pradesh,Bapatla,Chinaganjam,,,,,,,,
789,Andhra Pradesh,Bapatla,Chirala,,,,,,,,
790,Andhra Pradesh,Bapatla,Inkollu,,,,,,,,
791,Andhra Pradesh,Bapatla,Janakavaram Ponguluru,,,,,,,,
792,Andhra Pradesh,Bapatla,Karamchedu,,,,,,,,
793,Andhra Pradesh,Bapatla,Karlapalem,,,,,,,,
794,Andhra Pradesh,Bapatla,Kollur,,,,,,,,
795,Andhra Pradesh,Bapatla,Korisapadu,,,,,,,,
796,Andhra Pradesh,Bapatla,Martur,,,,,,,,
797,Andhra Pradesh,Bapatla,Nagaram,,,,,,,,
798,Andhra Pradesh,Bapatla,Nizampatnam,,,,,,,,
799,Andhra Pradesh,Bapatla,Parchur,,,,,,,,
800,Andhra Pradesh,Bapatla,Pittalavanipalem,,,,,,,,
801,Andhra Pradesh,Bapatla,Repalle,,,,,,,,
802,Andhra Pradesh,Bapatla,Santhamaguluru,,,,,,,,
803,Andhra Pradesh,Bapatla,Tsundur,,,,,,,,
804,Andhra Pradesh,Bapatla,Vemuru,,,,,,,,
805,Andhra Pradesh,Bapatla,Vetapalem,,,,,,,,
806,Andhra Pradesh,Bapatla,Yddana Pudi,,,,,,,,
807,Andhra Pradesh,Chittoor,Baireddipalle,,,,,,,,
808,Andhra Pradesh,Chittoor,Bangarupalem,,,,,,,,
809,Andhra Pradesh,Chittoor,Chittoor,,,,,,,,
810,Andhra Pradesh,Chittoor,Chowdepalle,,,,,,,,
811,Andhra Pradesh,Chittoor,Gangadhara Nellore,,,,,,,,
812,Andhra Pradesh,Chittoor,Gangavaram,,,,,,,,
813,Andhra Pradesh,Chittoor,Gudipala,,,,,,,,
814,Andhra Pradesh,Chittoor,Gudupalle,,,,,,,,
815,Andhra Pradesh,Chittoor,Irala,,,,,,,,
816,Andhra Pradesh,Chittoor,Karvetinagar,,,,,,,,
817,Andhra Pradesh,Chittoor,Kuppam,,,,,,,,
818,Andhra Pradesh,Chittoor,Nagari,,,,,,,,
819,Andhra Pradesh,Chittoor,Nindra,,,,,,,,
820,Andhra Pradesh,Chittoor,Palamaner,,,,,,,,
821,Andhra Pradesh,Chittoor,Palasamudram,,,,,,,,
822,Andhra Pradesh,Chittoor,Peddapanjani,,,,,,,,
823,Andhra Pradesh,Chittoor,Penumuru,,,,,,,,
824,Andhra Pradesh,Chittoor,Pulicherla H/o Reddivaripalle,,,,,,,,
825,Andhra Pradesh,Chittoor,Punganur,,,,,,,,
826,Andhra Pradesh,Chittoor,Puthalapattu,,,,,,,,
827,Andhra Pradesh,Chittoor,Ramakuppam,,,,,,,,
828,Andhra Pradesh,Chittoor,Rompicherla,,,,,,,,
829,Andhra Pradesh,Chittoor,Santhipuram Ho Arimuthanapalle,,,,,,,,
830,Andhra Pradesh,Chittoor,Sodam,,,,,,,,
831,Andhra Pradesh,Chittoor,Somala,,,,,,,,
832,Andhra Pradesh,Chittoor,Srirangarajapuram,,,,,,,,
833,Andhra Pradesh,Chittoor,Thavanampalle,,,,,,,,
834,Andhra Pradesh,Chittoor,Vedurukuppam,,,,,,,,
835,Andhra Pradesh,Chittoor,Venkatagirikota,,,,,,,,
836,Andhra Pradesh,Chittoor,Vijayapuram,,,,,,,,
837,Andhra Pradesh,Chittoor,Yadamari,,,,,,,,
838,Andhra Pradesh,East Godavari,Anaparthy,,,,,,,,
839,Andhra Pradesh,East Godavari,Biccavolu,,,,,,,,
840,Andhra Pradesh,East Godavari,Chagallu,,,,,,,,
841,Andhra Pradesh,East Godavari,Devarapalle,,,,,,,,
842,Andhra Pradesh,East Godavari,Gokavaram,,,,,,,,
843,Andhra Pradesh,East Godavari,Gopalapuram,,,,,,,,
844,Andhra Pradesh,East Godavari,Kadiam,,,,,,,,
845,Andhra Pradesh,East Godavari,Korukonda,,,,,,,,
846,Andhra Pradesh,East Godavari,Kovvur,,,,,,,,
847,Andhra Pradesh,East Godavari,Nallajerla,,,,,,,,
848,Andhra Pradesh,East Godavari,Nidadavole,,,,,,,,
849,Andhra Pradesh,East Godavari,Peravali,,,,,,,,
850,Andhra Pradesh,East Godavari,Rajahmundry Rural,,,,,,,,
851,Andhra Pradesh,East Godavari,Rajahmundry Urban,,,,,,,,
852,Andhra Pradesh,East Godavari,Rajanagaram,,,,,,,,
853,Andhra Pradesh,East Godavari,Rangampeta,,,,,,,,
854,Andhra Pradesh,East Godavari,Seethanagaram,,,,,,,,
855,Andhra Pradesh,East Godavari,Thallapudi,,,,,,,,
856,Andhra Pradesh,East Godavari,Undrajavaram,,,,,,,,
857,Andhra Pradesh,Eluru,Agiripalli,,,,,,,,
858,Andhra Pradesh,Eluru,Bhimadole,,,,,,,,
859,Andhra Pradesh,Eluru,Buttayagudem,,,,,,,,
860,Andhra Pradesh,Eluru,Chatrai,,,,,,,,
861,Andhra Pradesh,Eluru,Chintalapudi,,,,,,,,
862,Andhra Pradesh,Eluru,Denduluru,,,,,,,,
863,Andhra Pradesh,Eluru,Dwarakatirumala,,,,,,,,
864,Andhra Pradesh,Eluru,Eluru,,,,,,,,
865,Andhra Pradesh,Eluru,Ganapavaram,,,,,,,,
866,Andhra Pradesh,Eluru,Jangareddigudem,,,,,,,,
867,Andhra Pradesh,Eluru,Jeelugumilli,,,,,,,,
868,Andhra Pradesh,Eluru,Kaikalur,,,,,,,,
869,Andhra Pradesh,Eluru,Kalidindi,,,,,,,,
870,Andhra Pradesh,Eluru,Kamavarapukota,,,,,,,,
871,Andhra Pradesh,Eluru,Koyyalagudem,,,,,,,,
872,Andhra Pradesh,Eluru,Kukkunur,,,,,,,,
873,Andhra Pradesh,Eluru,Lingapalem,,,,,,,,
874,Andhra Pradesh,Eluru,Mandavalli,,,,,,,,
875,Andhra Pradesh,Eluru,Mudinepalle,,,,,,,,
876,Andhra Pradesh,Eluru,Musunuru,,,,,,,,
877,Andhra Pradesh,Eluru,Nidamarru,,,,,,,,
878,Andhra Pradesh,Eluru,Nuzvid,,,,,,,,
879,Andhra Pradesh,Eluru,Pedapadu,,,,,,,,
880,Andhra Pradesh,Eluru,Pedavegi,,,,,,,,
881,Andhra Pradesh,Eluru,Polavaram,,,,,,,,
882,Andhra Pradesh,Eluru,T.narasapuram,,,,,,,,
883,Andhra Pradesh,Eluru,Unguturu,,,,,,,,
884,Andhra Pradesh,Eluru,Velairpad,,,,,,,,
885,Andhra Pradesh,Guntur,Chebrole,,,,,,,,
886,Andhra Pradesh,Guntur,Duggirala,,,,,,,,
887,Andhra Pradesh,Guntur,Guntur,,,,,,,,
888,Andhra Pradesh,Guntur,Kakumanu,,,,,,,,
889,Andhra Pradesh,Guntur,Kollipara,,,,,,,,
890,Andhra Pradesh,Guntur,Mangalagiri,,,,,,,,
891,Andhra Pradesh,Guntur,Medikonduru,,,,,,,,
892,Andhra Pradesh,Guntur,Pedakakani,,,,,,,,
893,Andhra Pradesh,Guntur,Pedanandipadu,,,,,,,,
894,Andhra Pradesh,Guntur,Phirangipuram,,,,,,,,
